lesson	sent_id	sound_file	sent	trans	grammar_sent	vocab_sent	kanji_sent
lesson08a	08a_15	sound/08a_15.mov	ところが、光秀は信長に従おうとせず、「もう少しお寺やお坊さんを大切にするように」と勧めました。	However, Mitsuhide, making no effort to obey Nobunaga, encouraged him to place a little more value on temples and priests.	ところが、光秀は信長に従おうとせず、「もう少しお寺やお坊さんを大切にするように」と勧めました。	ところが、<a onclick="show('../vocab/2019.html')">光秀</a>は<a onclick="show('../vocab/2018.html')">信長</a>に<a onclick="show('../vocab/2021.html')">従おう</a>とせず、「もう少し<a onclick="show('../vocab/1647.html')">お寺</a>や<a onclick="show('../vocab/321.html')">お坊さん</a>を<a onclick="show('../vocab/1612.html')">大切</a>にするように」と<a onclick="show('../vocab/1843.html')">勧め</a>ました。	ところが、光秀は信長に従おうとせず、「もう少しお寺やお坊さんを大切にするように」と勧めました。
lesson08a	08a_16	sound/08a_16.mov	すると、信長はかんかんにおこって、光秀の不従順な態度をしかりました。	Nobunaga was angered and scolded Mitsuhide for his unfaithful attitude.	すると、信長はかんかんにおこって、光秀の不従順な態度をしかりました。	すると、<a onclick="show('../vocab/2018.html')">信長</a>は<a onclick="show('../vocab/632.html')">かんかんにおこって</a>、<a onclick="show('../vocab/2019.html')">光秀</a>の<a onclick="show('../vocab/633.html')">不従順</a>な<a onclick="show('../vocab/921.html')">態度</a>を<a onclick="show('../vocab/635.html')">しかり</a>ました。	すると、信長はかんかんにおこって、光秀の不従<a onclick="show_gif('../kanji/193.gif')">順</a>な<a onclick="show_gif('../kanji/194.gif')">態</a>度をしかりました。
lesson08a	08a_17	sound/08a_17.mov	また、尾張の国のすぐ隣の国の大名、徳川家康が信長を訪ねて来た時、光秀はそのもてなしの責任を受けました。	Also, when Tokugawa Ieyasu, the Daimyō of the province neighboring Owari Province, visited Nobunaga, Mitsuhide was charged with hosting him.	また、尾張の国のすぐ隣の国の大名、徳川家康が信長を訪ねて来た時、光秀はそのもてなしの責任を受けました。	また、<a onclick="show('../vocab/609.html')">尾張</a>の国のすぐ<a onclick="show('../vocab/636.html')">隣</a>の国の<a onclick="show('../vocab/599.html')">大名</a>、<a onclick="show('../vocab/1874.html')">徳川家康</a>が<a onclick="show('../vocab/2018.html')">信長</a>を<a onclick="show('../vocab/718.html')">訪ね</a>て来た時、<a onclick="show('../vocab/2019.html')">光秀</a>はその<a onclick="show('../vocab/638.html')">もてなし</a>の<a onclick="show('../vocab/639.html')">責任</a>を<a onclick="show('../vocab/1694.html')">受け</a>ました。	また、尾張の国のすぐ隣の国の大名、徳川家<a onclick="show_gif('../kanji/195.gif')">康</a>が信長を訪ねて来た時、光秀はそのもてなしの<a onclick="show_gif('../kanji/196.gif')">責</a><a onclick="show_gif('../kanji/197.gif')">任</a>を受けました。
lesson08a	08a_18	sound/08a_18.mov	ところが、あまりに豪華なもてなし方をするので、光秀はまたまた信長にしかられてしまいました。	Once again, however, Mitsuhide was scolded by Nobunaga because of his overly ostentatious treatment of Tokugawa.	ところが、あまりに豪華なもてなし方をするので、光秀はまたまた信長にしかられてしまいました。	ところが、<a onclick="show('../vocab/2128.html')">あまり</a>に<a onclick="show('../vocab/307.html')">豪華</a>な<a onclick="show('../vocab/638.html')">もてなし</a>方をするので、<a onclick="show('../vocab/2019.html')">光秀</a>はまたまた<a onclick="show('../vocab/2018.html')">信長</a>に<a onclick="show('../vocab/1844.html')">しかられ</a>てしまいました。	ところが、あまりに豪華なもてなし方をするので、光秀はまたまた信長にしかられてしまいました。
lesson08a	08a_19	sound/08a_19.mov	このようなことが積もり積もって、光秀は、とうとう信長に対して謀反を起こす決心をしました。	Events such as these accumulated, and at length Mitsuhide determined to mount a rebellion against Nobunaga.	このようなことが積もり積もって、光秀は、とうとう信長に対して謀反を起こす決心をしました。	このようなことが<a onclick="show('../vocab/641.html')">積も</a>り積もって、<a onclick="show('../vocab/2019.html')">光秀</a>は、<a onclick="show('../vocab/1944.html')">とうとう</a><a onclick="show('../vocab/2018.html')">信長</a>に対して<a onclick="show('../vocab/642.html')">謀反</a>を起こす<a onclick="show('../vocab/1887.html')">決心</a>をしました。	このようなことが積もり積もって、光秀は、とうとう信長に対して謀反を起こす決心をしました。
lesson08a	08a_20	sound/08a_20.mov	備中の国（現在の岡山県）を治めていた毛利家を征伐に行く途中、信長は数人の家来と本能寺という寺に泊まっていました。	On his way to subjugate the Mōri Clan, who governed Bichū Province (current Okayama Prefecture), Nobunaga put up in Honnōji with a few retainers.	備中の国（現在の岡山県）を治めていた毛利家を征伐に行く途中、信長は数人の家来と本能寺という寺に泊まっていました。	<a onclick="show('../vocab/643.html')">備中</a>の国（<a onclick="show('../vocab/1565.html')">現在</a>の<a onclick="show('../vocab/2153.html')">岡山県</a>）を<a onclick="show('../vocab/10.html')">治めて</a>いた<a onclick="show('../vocab/644.html')">毛利家</a>を<a onclick="show('../vocab/645.html')">征伐</a>に行く<a onclick="show('../vocab/646.html')">途中</a>、<a onclick="show('../vocab/2018.html')">信長</a>は<a onclick="show('../vocab/883.html')">数人</a>の<a onclick="show('../vocab/611.html')">家来</a>と<a onclick="show('../vocab/647.html')">本能寺</a>という寺に<a onclick="show('../vocab/1849.html')">泊まって</a>いました。	備中の国（現在の岡山県）を治めていた毛<a onclick="show_gif('../kanji/198.gif')">利</a>家を征伐に行く途中、信長は数人の家来と本能寺という寺に泊まっていました。
lesson08a	08a_21	sound/08a_21.mov	先に出発していた光秀は、方向をくるりと変えて本能寺めがけて攻め寄りました。	Mitsuhide, who had set off in advance, reversed his direction and attacked Honnōji.	先に出発していた光秀は、方向をくるりと変えて本能寺めがけて攻め寄りました。	<a onclick="show('../vocab/1847.html')">先に</a><a onclick="show('../vocab/1846.html')">出発し</a>ていた<a onclick="show('../vocab/2019.html')">光秀</a>は、<a onclick="show('../vocab/1845.html')">方向</a>を<a onclick="show('../vocab/648.html')">くるりと</a>変えて<a onclick="show('../vocab/647.html')">本能寺</a>めがけて<a onclick="show('../vocab/1848.html')">攻め寄り</a>ました。	先に出発していた光秀は、方向をくるりと変えて本能寺めがけて攻め寄りました。
lesson08a	08a_22	sound/08a_22.mov	不意をつかれた信長は、本能寺に火をつけ、その中で死んでいきました。	Caught by surprise, Nobunaga set fire to Honnōji, and died there.	不意をつかれた信長は、本能寺に火をつけ、その中で死んでいきました。	<a onclick="show('../vocab/650.html')">不意をつか</a>れた<a onclick="show('../vocab/2018.html')">信長</a>は、<a onclick="show('../vocab/647.html')">本能寺</a>に火をつけ、その中で<a onclick="show('../vocab/1626.html')">死んで</a>いきました。	不意をつかれた信長は、本能寺に火をつけ、その中で死んでいきました。
lesson08a	08a_23	sound/08a_23.mov	夜明けの明るくなりかけた空に、本能寺の焼け跡のくすぶった煙がだんだんと消えていきました。	The smoke from the smoldering ruins of Honnōji gradually wafted away in the dawn sky.	夜明けの明るくなりかけた空に、本能寺の焼け跡のくすぶった煙がだんだんと消えていきました。	<a onclick="show('../vocab/649.html')">夜明け</a>の<a onclick="show('../vocab/1851.html')">明るくなり かけた</a>空に、<a onclick="show('../vocab/647.html')">本能寺</a>の<a onclick="show('../vocab/651.html')">焼け跡</a>の<a onclick="show('../vocab/652.html')">くすぶった</a>煙がだんだんと<a onclick="show('../vocab/654.html')">消えて</a>いきました。	夜明けの明るくなりかけた空に、本能寺の焼け跡のくすぶった煙がだんだんと消えていきました。
lesson08a	08a_24	sound/08a_24.mov	そのきれいな朝日が見られなかったように、百年も続いた戦国時代を平定するあと一歩というところで、信長はついにこの世を去っていってしまいました。	In the same way that he was unable to see that beautiful dawning sun, Nobunaga finally left the world just on the verge of bringing to an end the Warring States period which had continued already 100 years.	そのきれいな朝日が見られなかったように、百年も続いた戦国時代を平定するあと一歩というところで、信長はついにこの世を去っていってしまいました。	そのきれいな<a onclick="show('../vocab/1850.html')">朝日</a>が見られなかったように、百年も続いた<a onclick="show('../vocab/602.html')">戦国時代</a>を<a onclick="show('../vocab/655.html')">平定する</a><a onclick="show('../vocab/1852.html')">あと一歩</a>というところで、<a onclick="show('../vocab/2018.html')">信長</a>は<a onclick="show('../vocab/399.html')">ついに</a>この世を<a onclick="show('../vocab/890.html')">去って</a>いってしまいました。	そのきれいな朝日が見られなかったように、百年も続いた戦国時代を平定するあと一歩というところで、信長はついにこの世を去っていってしまいました。
